W_S,W_S_max,AR,t_c,sweep25,M,lambda,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,CD,Cd0,Cdi,Cdw,E_crociera,T,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_elec,W_antiice,W_instr,W_avionics,W_engine_sys,W_furn,W_services,W_crew,W_fuel,V_fuel,W_block_fuel,W_payload,ADP,flight_cost,maintenance_cost,DOC,PREE
600,612.7312104,9,0.1,30,0.76,0.23,86040.79616,143.3742564,35.92169689,7.32609807,25.80736615,35.84356409,0.555637768,0.034625522,0.02160324,0.012921574,0.000100708,16.04705827,26979.8791,44806.69461,9098.629047,8211.217291,1514.061214,3480.530311,5675.523433,747.2590464,1514.316375,1372.570512,84.0017318,586.8917454,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,19954.10155,24942.62693,17116.6962,21280,85.80798187,4992.912512,1052.714557,0.042894017,0.466211464
600,612.7312104,9,0.1,30,0.8,0.27,86229.75223,143.6884351,35.9610333,7.102123714,25.86391832,35.92210877,0.501463086,0.032802086,0.021543561,0.010478345,0.000780181,15.28753627,27039.00062,44940.65097,9218.162295,8211.217291,1517.379005,3488.825838,5688.568725,748.0413161,1517.589997,1372.570512,84.18580638,586.9774716,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20009.10126,25011.37658,17121.05744,21280,88.26674998,5168.146558,1069.702382,0.042141211,0.466092706
600,612.7312104,9,0.1,30,0.76,0.27,86196.58378,143.6327231,35.95406108,7.100923936,25.85389017,35.90818079,0.555637768,0.034575542,0.021610174,0.012864659,0.000100708,16.07025491,27028.51686,44946.76828,9214.858144,8211.217291,1516.790676,3487.354828,5686.255328,747.9026648,1517.0095,1372.570512,84.15316524,586.9622701,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,19969.81549,24962.26937,17130.48425,21280,86.00028663,4995.480077,1054.656058,0.042926009,0.465836218
600,612.7312104,9,0.1,30,0.8,0.31,86395.96531,143.9643787,35.99554706,6.89102288,25.91358816,35.99109467,0.501463086,0.032779566,0.021547463,0.010451923,0.000780181,15.2980391,27090.92713,45078.10106,9330.154675,8211.217291,1520.293025,3496.111813,5700.027914,748.7276484,1520.465223,1372.570512,84.34747933,587.052765,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20037.86425,25047.33032,17145.81944,21280,88.46249548,5172.283422,1071.662766,0.042182403,0.465419575
600,612.7312104,9,0.1,30,0.76,0.31,86358.92516,143.902197,35.98777255,6.889725846,25.90239546,35.97554925,0.555637768,0.034547239,0.021614311,0.012832219,0.000100708,16.08342056,27079.22591,45083.13964,9326.368814,8211.217291,1519.636374,3494.469977,5697.445555,748.5730489,1519.817314,1372.570512,84.31104763,587.0357982,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,19995.78552,24994.7319,17152.93741,21280,86.18863059,4999.120623,1056.564616,0.04296538,0.465226439
600,612.7312104,9,0.12,30,0.76,0.23,85207.42769,141.9914266,35.74804665,7.295248614,25.55845679,35.49785666,0.555637768,0.03544592,0.021923405,0.012921574,0.000600941,15.67564829,26719.66098,43837.87635,8257.37171,8211.217291,1499.458252,3444.018316,5618.127294,743.8052728,1499.90782,1372.570512,83.19154386,586.5144291,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20089.55134,25111.93918,17227.98724,21280,84.50292442,5001.267498,1039.699252,0.042860952,0.463199786
600,612.7312104,9,0.12,30,0.76,0.27,85327.79738,142.1901957,35.77305916,7.069780249,25.59423523,35.54754893,0.555637768,0.035399278,0.021933678,0.012864659,0.000600941,15.69630249,26757.06495,43948.75031,8349.911051,8211.217291,1501.557294,3449.266577,5626.375296,744.3027983,1501.978918,1372.570512,83.30800094,586.5686649,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20099.04707,25123.80884,17236.39923,21280,84.65534264,5002.986003,1041.235393,0.042884043,0.462973727
600,612.7312104,9,0.12,30,0.76,0.31,85456.57077,142.4040033,35.79994455,6.858393451,25.6327206,35.60100084,0.555637768,0.035374007,0.021940847,0.012832219,0.000600941,15.7075156,26797.29884,44057.41058,8438.849123,8211.217291,1503.815146,3454.911914,5635.248141,744.8375605,1504.206711,1372.570512,83.43326898,586.627004,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20119.1602,25148.95025,17253.79399,21280,84.80596465,5005.826741,1042.760941,0.042915022,0.462506971
600,641.2318448,9,0.12,25,0.76,0.27,84696.78959,141.1215887,35.63838238,7.046611324,25.40188597,35.28039718,0.555637768,0.03590227,0.02195184,0.012292867,0.001657563,15.4763966,25877.68728,43269.68929,7951.327003,8211.217291,1490.272587,3421.051296,5432.656687,710.0800878,1490.844443,1372.570512,82.68191338,585.2935672,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20147.1003,25183.87538,17274.76287,21280,83.47880437,5003.821332,1028.013202,0.042796158,0.46194556
600,641.2318448,9,0.12,25,0.76,0.23,84621.65255,140.9960972,35.62253325,7.272954395,25.3792975,35.24902431,0.555637768,0.035953836,0.02194902,0.012347253,0.001657563,15.45419993,25913.92858,43192.10671,7872.037977,8211.217291,1488.947372,3417.737847,5440.632236,709.7781922,1489.53687,1372.570512,82.60838902,585.3461171,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20149.54584,25186.9323,17276.57545,21280,83.39509523,5003.591102,1027.301182,0.042789473,0.461897094
600,641.2318448,9,0.12,25,0.76,0.31,84792.84299,141.280833,35.65848423,6.83480001,25.43054995,35.32020826,0.555637768,0.035874803,0.021955371,0.01226187,0.001657563,15.48824565,25872.92015,43353.87803,8028.549933,8211.217291,1491.95424,3425.255949,5431.607645,710.4629813,1492.503708,1372.570512,82.77521325,585.2866549,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20158.96495,25198.70619,17285.08806,21280,83.58254166,5005.625264,1028.988698,0.042815878,0.461669618
600,641.2318448,9,0.1,25,0.8,0.23,85809.1102,142.9922128,35.87380542,7.317589443,25.7385983,35.7480532,0.501463086,0.033901632,0.021524073,0.010056914,0.002320644,14.79170931,26236.96733,44149.93993,8672.304479,8211.217291,1510.026757,3470.442894,5511.75349,714.5637536,1510.335628,1372.570512,83.77789578,585.8145233,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20379.17027,25473.96284,17430.62581,21280,86.95228674,5204.360912,1055.447126,0.042289561,0.457814888
600,641.2318448,9,0.1,25,0.8,0.27,85920.52729,143.1773488,35.89702131,7.091108869,25.77192279,35.7943372,0.501463086,0.033856803,0.021523541,0.010012617,0.002320644,14.81129478,26210.28833,44253.97594,8772.93203,8211.217291,1511.98183,3475.331195,5505.877664,715.0058335,1512.264674,1372.570512,83.88636537,585.7758387,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20386.55134,25483.18918,17437.2134,21280,87.07656562,5205.879544,1056.547984,0.042307258,0.45764193
600,641.2318448,9,0.1,25,0.8,0.31,86050.27493,143.3929056,35.92403305,6.879092485,25.81072301,35.8482264,0.501463086,0.033832016,0.021524002,0.00998737,0.002320644,14.82214609,26214.82186,44363.55695,8870.653514,8211.217291,1514.258154,3481.022722,5506.87611,715.5201782,1514.510693,1372.570512,84.01265822,585.7824124,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20406.71797,25508.39747,17454.61492,21280,87.2195442,5208.868027,1057.899563,0.042336578,0.45718568
550,664.8523177,8,0.1,20,0.76,0.23,85838.25411,156.0477452,35.33244913,8.124120206,28.08859414,39.0119363,0.509334621,0.032904253,0.020653127,0.011227022,0.001024104,15.47929446,26497.46136,44139.42871,8340.800421,8211.217291,1647.895826,3471.804108,5569.144796,680.3133286,1646.369264,1372.570512,91.42701885,586.1922396,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20418.8254,25523.53175,17507.78624,21280,84.79785731,5038.420004,1041.993882,0.043140831,0.455797203
550,641.2318448,8,0.1,25,0.76,0.23,86361.9096,156.9947661,35.43949956,8.145504748,28.2590579,39.24869153,0.509334621,0.032621313,0.020627117,0.011640582,0.000353615,15.61355371,27152.91288,44663.69824,8650.233117,8211.217291,1657.896558,3494.725353,5713.708809,706.2913205,1656.236859,1372.570512,91.98187018,587.1426444,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20418.21136,25522.7642,17509.01451,21280,85.69308381,5041.662497,1052.017578,0.043234955,0.455765229
550,664.8523177,8,0.1,20,0.76,0.27,85921.30185,156.1962844,35.34926131,7.871494888,28.1153312,39.04907111,0.509334621,0.032864368,0.020657318,0.011182947,0.001024104,15.49808046,26469.61102,44220.49221,8420.933927,8211.217291,1649.46443,3475.39928,5563.007185,680.6227944,1647.916986,1372.570512,91.5140467,586.1518566,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20420.80963,25526.01204,17509.73194,21280,84.88880731,5039.143755,1042.794845,0.043151649,0.455746554
550,641.2318448,8,0.1,25,0.76,0.27,86455.50074,157.1648288,35.45868907,7.892666268,28.28966919,39.2912072,0.509334621,0.032578456,0.020629959,0.011594883,0.000353615,15.63409321,27126.74624,44754.07402,8738.273084,8211.217291,1659.692455,3498.841473,5707.933318,706.6569262,1658.008847,1372.570512,92.08150844,587.1047027,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20421.42672,25526.7834,17512.04199,21280,85.79617166,5042.5767,1052.938757,0.043247977,0.455686436
550,664.8523177,8,0.1,20,0.76,0.31,86023.78245,156.3820449,35.37027508,7.635085173,28.14876809,39.09551123,0.509334621,0.032843486,0.020661557,0.011157826,0.001024104,15.50793415,26470.65579,44307.83658,8499.157624,8211.217291,1651.426099,3479.895338,5563.237424,681.0095907,1649.852539,1372.570512,91.62288216,586.1533716,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20435.94587,25544.93234,17522.83886,21280,84.99825678,5041.315194,1043.838454,0.04317446,0.45540566
550,641.2318448,8,0.1,25,0.76,0.31,86568.09984,157.3688787,35.48169993,7.655985197,28.32639817,39.34221968,0.509334621,0.03255562,0.020633169,0.011568836,0.000353615,15.64505987,27130.06659,44850.24702,8823.930803,8211.217291,1661.847264,3503.780204,5708.666166,707.0953262,1660.134969,1372.570512,92.20105952,587.1095172,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20437.85282,25547.31603,17526.27252,21280,85.91721938,5044.940796,1054.098307,0.043272978,0.45531644
600,641.2318448,8,0.1,25,0.76,0.27,85602.32694,142.6489846,33.7815316,7.568479731,25.67681723,35.66224616,0.555637768,0.03616358,0.021854623,0.013798869,0.000510088,15.36456766,27798.51509,43852.84245,8070.176454,8211.217291,1506.402198,3461.380356,5856.31717,674.669671,1506.759322,1372.570512,83.57680139,588.0787676,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20469.48449,25586.85562,17549.73601,21280,84.91515412,5042.033,1046.079267,0.043195451,0.454707694
600,641.2318448,8,0.1,25,0.76,0.23,85524.96095,142.5200301,33.76625891,7.811564209,25.65360541,35.63000752,0.555637768,0.036216127,0.021852784,0.013853254,0.000510088,15.34227471,27833.36629,43773.0395,7989.096056,8211.217291,1505.040411,3457.975463,5864.021575,674.3780696,1505.415665,1372.570512,83.50124803,588.1293018,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20471.92145,25589.90181,17551.53816,21280,84.82791911,5041.789891,1045.327266,0.043188391,0.454661006
600,664.8523177,8,0.1,20,0.76,0.23,85023.46328,141.6686472,33.66525178,7.791427775,25.5003565,35.4171618,0.555637768,0.036549655,0.021866307,0.013361084,0.001322265,15.20227107,27134.30393,43261.85761,7698.974346,8211.217291,1496.049636,3435.495713,5709.601411,649.5921182,1496.544582,1372.570512,83.0024302,587.1156614,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20481.60567,25602.00709,17558.04992,21280,83.93376675,5039.593257,1035.231046,0.043101173,0.454492386
600,664.8523177,8,0.1,20,0.76,0.27,85101.86297,141.8169922,33.68287306,7.549430562,25.5270586,35.45424805,0.555637768,0.036498562,0.021867667,0.013308631,0.001322265,15.22355225,27104.86548,43339.03304,7775.248716,8211.217291,1497.616189,3439.412584,5703.104078,649.9171674,1498.09028,1372.570512,83.08934424,587.0729756,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20482.82992,25603.5374,17559.37014,21280,84.01973974,5040.216281,1035.982271,0.043110923,0.454458214
600,641.2318448,8,0.1,25,0.76,0.31,85701.42587,142.8136468,33.80102327,7.34102997,25.70645642,35.7034117,0.555637768,0.036135165,0.021857205,0.013767871,0.000510088,15.37664971,27796.17084,43939.66323,8149.247933,8211.217291,1508.141064,3465.728068,5855.798959,675.0418171,1508.475039,1372.570512,83.67327552,588.0753684,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20481.76264,25602.2033,17560.41879,21280,85.02287407,5043.89566,1047.099621,0.043215906,0.454431076
600,664.8523177,8,0.1,20,0.76,0.31,85191.89956,141.96663,33.70063856,7.322238878,25.55399339,35.49165749,0.555637768,0.036472312,0.021871312,0.013278735,0.001322265,15.23450918,27100.57923,43417.86038,7847.522493,8211.217291,1499.196394,3443.36359,5702.158102,650.2448695,1499.649448,1372.570512,83.1770157,587.0667606,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20494.03918,25617.54897,17569.11921,21280,84.11694793,5041.914812,1036.897698,0.043129469,0.454206037
600,664.8523177,9,0.12,20,0.76,0.27,84833.01013,141.3485418,35.66702786,7.051539025,25.44273753,35.33713546,0.555637768,0.037022788,0.021926255,0.011856134,0.003240399,15.00799366,25440.88859,42931.31795,7722.381753,8211.217291,1492.669258,3427.043717,5336.586426,686.470784,1493.209207,1372.570512,82.81488325,584.6602091,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20621.69218,25777.11523,17675.67855,21280,82.89004065,5052.509902,1021.39812,0.043094671,0.451467817
600,664.8523177,9,0.12,20,0.76,0.23,84765.74846,141.2387252,35.65316994,7.278395932,25.42297053,35.3096813,0.555637768,0.037071014,0.021922028,0.011908587,0.003240399,14.98846969,25478.17677,42861.12489,7649.460224,8211.217291,1491.509572,3424.144142,5344.783663,686.2157988,1492.06496,1372.570512,82.75054262,584.714277,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20624.62357,25780.77946,17677.94641,21280,82.81599529,5052.381083,1020.781062,0.043089379,0.451409899
600,664.8523177,9,0.12,20,0.76,0.31,84921.88143,141.4958792,35.68561213,6.839324254,25.46925826,35.37396981,0.555637768,0.036997448,0.021930811,0.011826237,0.003240399,15.01827291,25434.717,43008.67282,7793.692588,8211.217291,1494.225171,3430.933983,5335.229767,686.8127268,1494.744407,1372.570512,82.90120695,584.6512603,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20633.20861,25791.51077,17685.67886,21280,82.98479962,5054.232078,1022.284667,0.04311318,0.451212535
650,664.8523177,8,0.1,20,0.76,0.27,84660.58899,130.2110463,32.27519745,7.277917616,23.43798834,32.55276159,0.601940915,0.040389999,0.023089611,0.015619157,0.001681231,14.90321694,27892.45017,42698.60277,7255.912601,8211.217291,1375.055048,3419.477054,5877.084404,623.9266812,1377.160779,1372.570512,76.28952135,588.2149734,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20681.98622,25852.48278,17726.04777,21280,83.50212494,5057.500503,1032.835304,0.043211227,0.450184954
650,664.8523177,8,0.1,20,0.76,0.31,84740.19616,130.332865,32.29029142,7.058510687,23.4599157,32.58321624,0.601940915,0.04035793,0.023092629,0.015584071,0.001681231,14.91505904,27883.11479,42770.47595,7323.472831,8211.217291,1376.341477,3422.961566,5875.02033,624.205628,1378.430083,1372.570512,76.36089383,588.2014371,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20689.72021,25862.15026,17732.8239,21280,83.58905391,5058.782933,1033.642192,0.043226051,0.450012928
650,664.8523177,8,0.1,20,0.76,0.23,84606.70676,130.1324296,32.26545269,7.512659176,23.42383733,32.53310741,0.601940915,0.04044909,0.023087143,0.015680717,0.001681231,14.88144522,27937.36385,42635.84324,7187.281093,8211.217291,1374.224839,3417.228294,5887.015533,623.7465882,1376.341623,1372.570512,76.2434605,588.2800983,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20690.86352,25863.57941,17733.38557,21280,83.43945378,5058.056448,1032.339187,0.043211652,0.449998675
550,612.7312104,8,0.1,30,0.8,0.23,87492.24054,159.0451142,35.67016839,8.191592091,28.62812055,39.76127854,0.459674495,0.030985161,0.02050732,0.009922342,0.000555499,14.83531105,28152.81678,45477.15614,9126.033662,8211.217291,1679.548649,3544.351079,5934.669793,742.2560928,1677.600698,1372.570512,93.1831513,588.592505,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20735.0844,25918.8555,17735.66686,21280,89.3599807,5253.048323,1082.602554,0.042801935,0.449940792
600,612.7312104,8,0.1,30,0.8,0.23,86567.34503,144.2537495,33.971017,7.852392245,25.9656749,36.06343737,0.501463086,0.034331817,0.02174323,0.011808407,0.000780181,14.60636605,28872.35505,44544.90726,8426.846559,8211.217291,1523.34884,3503.75232,6093.987457,708.4183646,1523.480356,1372.570512,84.51701916,589.6358355,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20742.43776,25928.0472,17738.71639,21280,88.41831188,5247.708615,1075.44004,0.042717473,0.449863441
600,612.7312104,8,0.1,30,0.8,0.27,86663.37453,144.4133122,33.98979991,7.608700615,25.9943962,36.10332806,0.501463086,0.03428531,0.02174308,0.011762049,0.000780181,14.62617902,28840.43253,44637.82695,8518.85757,8211.217291,1525.033855,3507.965395,6086.913809,708.7928172,1525.142939,1372.570512,84.61050561,589.5895478,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20745.54757,25931.93447,17741.65359,21280,88.52664213,5248.672062,1076.383513,0.042730356,0.449788965
550,612.7312104,8,0.1,30,0.8,0.27,87606.14821,159.2515147,35.69330635,7.938067141,28.66527265,39.81287868,0.459674495,0.030947177,0.02050829,0.009883388,0.000555499,14.85351932,28130.14626,45582.07552,9226.094229,8211.217291,1681.728281,3549.346713,5929.654385,742.7163761,1679.751313,1372.570512,93.3040796,588.5596328,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20744.07269,25930.09086,17743.61556,21280,89.48647564,5254.748614,1083.736559,0.042821082,0.44973923
600,612.7312104,8,0.1,30,0.8,0.31,86780.16101,144.6072906,34.01262008,7.380646994,26.02931231,36.15182265,0.501463086,0.034259808,0.021744001,0.011735627,0.000780181,14.63706632,28842.46453,44737.64062,8608.458057,8211.217291,1527.082306,3513.087176,6087.36406,709.2477436,1527.164119,1372.570512,84.72415585,589.5924942,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20762.52039,25953.15048,17756.32174,21280,88.65587171,5251.235167,1077.601872,0.042755902,0.449417403
550,612.7312104,8,0.1,30,0.8,0.31,87738.06262,159.4904612,35.72007404,7.700705792,28.70828302,39.8726153,0.459674495,0.030926599,0.020509913,0.009861187,0.000555499,14.86340284,28138.28602,45692.59026,9323.327548,8211.217291,1684.251605,3555.130076,5931.455116,743.2488495,1682.241044,1372.570512,93.44407626,588.5714354,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20765.47235,25956.84044,17762.06173,21280,89.63116371,5257.876333,1085.113809,0.042851517,0.449272169
550,612.7312104,8,0.1,30,0.76,0.23,87578.08922,159.1995847,35.68748629,8.195052655,28.65592525,39.79989618,0.509334621,0.032793944,0.020559463,0.012182033,5.24E-05,15.53136194,28184.71212,45516.05179,9135.850688,8211.217291,1681.17989,3548.089821,5941.726453,742.600599,1679.210223,1372.570512,93.27365427,588.6387533,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20782.03743,25977.54678,17819.90664,21280,87.12763784,5085.956673,1068.017233,0.043662743,0.447813794
550,612.7312104,8,0.1,30,0.76,0.27,87686.71756,159.3968774,35.70959282,7.941219174,28.69143793,39.84921935,0.509334621,0.032747364,0.020560707,0.012134208,5.24E-05,15.553454,28160.43268,45619.73967,9235.475806,8211.217291,1683.263341,3552.865012,5936.35472,743.040355,1681.265936,1372.570512,93.38924632,588.6035481,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20786.97789,25983.72236,17824.43679,21280,87.2477344,5087.13615,1069.106012,0.043678836,0.44769998
600,612.7312104,9,0.12,30,0.8,0.23,86217.72859,143.6711929,35.95887563,7.33270372,25.86081473,35.91779823,0.501463086,0.034800291,0.021779424,0.010524703,0.002496164,14.40973828,27035.75603,44080.60227,8359.704287,8211.217291,1517.196925,3488.370579,5687.852752,747.9984082,1517.41034,1372.570512,84.17570436,586.9727669,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20857.12632,26071.4079,17834.05528,21280,87.15750229,5257.497983,1059.288752,0.042674494,0.447458521
550,612.7312104,8,0.1,30,0.76,0.31,87815.50092,159.6301226,35.73571017,7.703639641,28.73342207,39.90753066,0.509334621,0.032721889,0.02056249,0.01210695,5.24E-05,15.56556268,28167.57644,45729.50796,9332.458241,8211.217291,1685.726458,3558.510385,5937.935218,743.5598812,1683.696262,1372.570512,93.52590268,588.6139065,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20805.99295,26007.49119,17840.90329,21280,87.38661521,5089.859241,1070.444523,0.043707653,0.44728677
600,612.7312104,9,0.12,30,0.8,0.27,86348.3872,143.8877391,35.98596465,7.106413972,25.89979303,35.97193477,0.501463086,0.034763591,0.021789082,0.010478345,0.002496164,14.42495054,27076.50524,44195.37406,8454.498285,8211.217291,1519.483696,3494.088232,5696.845139,748.5370978,1519.666668,1372.570512,84.30257685,587.0318533,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20873.01314,26091.26642,17847.84975,21280,87.32050334,5260.038792,1060.915096,0.042702646,0.447112684
600,612.7312104,8,0.1,30,0.76,0.27,86792.70253,144.6277467,34.0150257,7.613572968,26.03299441,36.15693667,0.555637768,0.036341181,0.021799761,0.014440711,0.000100708,15.28948037,28887.49275,44687.47529,8532.659104,8211.217291,1527.298326,3513.627296,6097.341966,709.2956995,1527.377263,1372.570512,84.7361409,589.6577852,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20825.22724,26031.53405,17853.75426,21280,86.34739861,5085.374949,1062.158425,0.043617047,0.446964817
